0.012179970479234803 3303.655053041807
0.10528719032398537 3312.681186352487
0.2079090165762285 3344.5275084686373
0.29201134107103055 3385.5273916598535
0.3855433201304015 3440.2151405422055
0.49793460831890934 3522.2786208068305
0.5916789669855902 3599.7971774750195
0.6948529802168399 3691.003599834344
0.7980269934480895 3782.2100221936694
0.9105457094009837 3877.9719871297957
1.0324516039969847 3982.855656199892
1.1448853681069546 4069.4852980216842
1.2666213590171074 4156.104320863111
1.3882723980843363 4233.591020590203
1.519183188030286 4306.500939779762
1.6593537288549558 4374.83407843179
1.8367331768803568 4443.1247411623535
2.0233298998630156 4502.2724617982185
2.2191014218814717 4547.711078782216
2.3774941330133483 4574.927525459006
2.591700204946321 4602.080258253603
2.7778721687143606 4615.566363317795
2.9640016565609377 4624.486306824819
3.150131144407514 4633.406250331844
3.354780134011533 4633.1726327638025
3.605897781695002 4628.319758736766
3.8570154293784715 4623.46688470973
4.10809060114048 4614.047849125527
4.349863546102304 4604.63943252169
4.563729810663581 4595.262872858948
4.82406473330431 4581.267056737212
5.09370188274522 4567.2606216351105
5.335432351785583 4553.286043474106
5.577162820825944 4539.311465313101
5.781684382665578 4525.379363073558
6.004810398105574 4511.426022873284
