0.9534772710835243 1.443246986420281e-12
0.4484604392161551 1.443246986420281e-12
1.4523422297297452 1.443246986420281e-12
0.9534772710835243 8.811603465430253e-13
0.9534772710835243 2.030917620904739e-12
1.9638280019297698 4.563947703262191e-12
1.4523422297297452 4.563947703262191e-12
2.452760662977702 4.563947703262191e-12
1.948297047624237 3.727593720314938e-12
1.948297047624237 5.379838403443676e-12
2.967657608772294 3.1622776601683794e-12
2.452760662977702 3.1622776601683794e-12
3.450889352164155 3.1622776601683794e-12
2.967657608772294 2.4553301125318495e-12
2.967657608772294 3.87179262201981e-12
3.9495873582881877 2.8219508836901432e-12
3.478398301534719 2.8219508836901432e-12
4.449137851392902 2.8219508836901432e-12
3.9495873582881877 2.109482001135209e-12
3.9495873582881877 3.5436477855785468e-12
4.972235891449998 1.425102670303002e-12
4.484604392161552 1.425102670303002e-12
5.426037096736028 1.425102670303002e-12
4.972235891449998 9.506529014323923e-13
4.972235891449998 1.9064252445133684e-12
5.9684569951223105 1.2243683313418047e-12
5.469291042181516 1.2399569106847426e-12
6.461670787466976 1.2243683313418047e-12
5.9684569951223105 9.75014308321881e-13
5.9684569951223105 1.4802315967078385e-12
6.995642156712634 1.1937766417144407e-12
6.513180342367708 1.1937766417144407e-12
7.454418880841286 1.1937766417144407e-12
6.995642156712634 4.740500271923924e-13
6.995642156712634 1.9306977288832537e-12
8.006602648077548 1.0653014728742518e-12
7.513842180360134 1.0653014728742518e-12
8.464205655276853 1.0653014728742518e-12
7.943282347242821 8.271464641512244e-13
7.943282347242821 1.287923625433634e-12
9.019291300867378 7.963406789959582e-13
8.531678524172815 7.963406789959582e-13
9.459366861066266 7.963406789959582e-13
9.019291300867378 6.028645961505665e-13
8.947962141223869 9.874281281804185e-13
10 1.078864823141446e-12
9.459366861066266 1.078864823141446e-12
10.487926983971088 1.078864823141446e-12
10 7.017038286703837e-13
10 1.4616223148107273e-12
11.536364395567558 3.775053205324407e-13
10.487926983971088 3.775053205324407e-13
12.489691869998188 3.775053205324407e-13
11.445128937012381 2.7864736788992364e-13
11.445128937012381 4.800856018411662e-13
12.9955032877224 4.230323952886772e-13
12.489691869998188 4.230323952886772e-13
13.521799213228164 4.230323952886772e-13
12.9955032877224 2.550312541443152e-13
12.9955032877224 5.952854597231979e-13
14.06940923446931 3.9710110805283154e-13
13.521799213228164 3.9710110805283154e-13
14.523422297297445 3.9710110805283154e-13
14.06940923446931 1.8123486900605916e-13
14.06940923446931 6.105402296585364e-13
14.992086143096168 4.506570337745487e-13
14.523422297297445 4.506570337745487e-13
15.475873545578908 4.506570337745487e-13
14.992086143096168 2.5182503390722473e-13
14.992086143096168 6.504094059042175e-13
16.102620275609393 2.931115736038611e-13
15.475873545578908 2.931115736038611e-13
16.490786888660246 2.931115736038611e-13
15.975272534639178 1.7895640746367563e-13
16.102620275609393 4.072772108711848e-13
17.02293664271132 4.800856018411662e-13
16.490786888660246 4.800856018411662e-13
17.57225861314288 4.800856018411662e-13
17.02293664271132 3.1622776601683923e-13
17.02293664271132 6.504094059042175e-13
19.02437267172322 1.8587918911465749e-13
17.43328822199989 1.8587918911465749e-13
20.596484693317258 1.8587918911465749e-13
19.02437267172322 1.1205998227840278e-13
19.02437267172322 2.5827829577254865e-13
21.092979522563663 3.455107294592232e-13
20.433597178569418 3.455107294592232e-13
21.60144275899893 3.455107294592232e-13
20.926165473262724 2.2758459260748006e-13
20.926165473262724 4.680903310144568e-13
22.47626469220164 2.334166695452725e-13
21.430607522871366 2.334166695452725e-13
23.572942296421793 2.3638851566382015e-13
22.47626469220164 2.0829618638112225e-13
22.47626469220164 2.5182503390722473e-13
25.11886431509582 1.6798663291137714e-13
23.38651543556994 1.6798663291137714e-13
26.5544879314094 1.6587472649501155e-13
25.11886431509582 1.0127319360881044e-13
25.11886431509582 2.304821850951948e-13
27.194605220720867 3.2025395772304836e-13
26.5544879314094 3.2025395772304836e-13
27.629899825260146 3.2025395772304836e-13
26.97953640073002 1.5181639736708176e-13
27.194605220720867 4.861980210406271e-13
28.978037194176363 1.2089757296202209e-13
27.411388473333734 1.2089757296202209e-13
30.634224911443983 1.2089757296202209e-13
29.2090371703225 5.952854597231979e-14
28.978037194176363 1.8123486900605916e-13
