-11.681910780360045 2.1112865475868058e+36
-4.661372801729517 2.2733003944084503e+36
-3.5768926952978894 2.8245456595668847e+36
-2.618592275391844 2.4881455069150902e+36
-1.5991768178605597 2.78258899941088e+36
1.236020454828914 7.270356905091058e+38
2.2032594686733447 4.735692862088624e+38
4.277636885211823 1.7831234800760133e+38
5.308693302290774 1.3459243025318169e+38
7.1577350018708685 1.0226861500920245e+38
8.321830956637427 8.63644552260595e+37
9.281586496486927 7.243032825680393e+37
11.330811125431335 6.377139181413955e+37
14.269114039828708 5.122907148133971e+37
15.363572111586912 4.5442766760093e+37
16.38548206044984 4.671455132629002e+37
